"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.0.7","172.217.166.174","TCP","54","1634  >  443 [ACK] Seq=1 Ack=1 Win=260 Len=0"
"2","0.197604","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"3","0.198838","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"4","0.198871","192.168.0.7","183.87.151.14","UDP","79","53289  >  443 Len=37"
"5","0.199719","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"6","0.199978","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"7","0.201371","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"8","0.203823","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"9","0.206354","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"10","0.206355","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"11","0.206356","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"12","0.206357","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"13","0.206357","172.217.160.174","192.168.0.7","UDP","62","443  >  55106 Len=20"
"14","0.207682","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"15","0.207875","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"16","0.207876","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"17","0.207877","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"18","0.208737","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"19","0.208738","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"20","0.208952","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"21","0.209333","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"22","0.210935","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"23","0.210935","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"24","0.210936","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"25","0.211099","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"26","0.211650","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"27","0.212918","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"28","0.213047","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"29","0.213048","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"30","0.213049","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"31","0.213474","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"32","0.214917","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"33","0.215049","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"34","0.215050","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"35","0.215051","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"36","0.215391","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"37","0.216920","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"38","0.217080","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"39","0.217081","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"40","0.217083","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"41","0.217398","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"42","0.218081","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"43","0.218217","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"44","0.221014","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"45","0.222570","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"46","0.222698","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"47","0.224966","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"48","0.226160","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"49","0.226263","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"50","0.228149","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"51","0.229508","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"52","0.230709","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"53","0.230806","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"54","0.231956","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"55","0.232061","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"56","0.233777","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"57","0.234935","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"58","0.235713","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"59","0.235714","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"60","0.236929","192.168.0.7","183.87.151.14","UDP","94","53289  >  443 Len=52"
"61","0.237064","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"62","0.237065","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"63","0.237065","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"64","0.237651","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"65","0.239110","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"66","0.239310","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"67","0.239310","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"68","0.239312","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"69","0.239440","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"70","0.240921","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"71","0.240922","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"72","0.240923","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"73","0.241082","192.168.0.7","183.87.151.14","UDP","96","53289  >  443 Len=54"
"74","0.241940","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"75","0.241941","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"76","0.244943","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"77","0.245174","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"78","0.245175","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"79","0.245176","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"80","0.245177","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"81","0.245177","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"82","0.245650","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"83","0.246827","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"84","0.246828","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"85","0.246996","192.168.0.7","183.87.151.14","UDP","99","53289  >  443 Len=57"
"86","0.247843","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"87","0.248952","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"88","0.249093","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"89","0.250747","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"90","0.250903","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"91","0.251385","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"92","0.253615","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"93","0.253616","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"94","0.253618","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"95","0.253618","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"96","0.253619","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"97","0.253799","192.168.0.7","183.87.151.14","UDP","93","53289  >  443 Len=51"
"98","0.254139","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"99","0.256396","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"100","0.256397","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"101","0.256398","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"102","0.256399","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"103","0.256400","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"104","0.256579","192.168.0.7","183.87.151.14","UDP","93","53289  >  443 Len=51"
"105","0.258246","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"106","0.258247","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"107","0.258247","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"108","0.258249","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"109","0.259903","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"110","0.259904","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"111","0.260062","192.168.0.7","183.87.151.14","UDP","93","53289  >  443 Len=51"
"112","0.264000","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"113","0.264002","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"114","0.265284","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"115","0.265447","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"116","0.265447","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"117","0.265448","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"118","0.265862","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"119","0.267523","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"120","0.267935","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"121","0.268107","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"122","0.269496","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"123","0.269670","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"124","0.269671","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"125","0.269671","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"126","0.270014","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"127","0.271506","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"128","0.271668","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"129","0.271669","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"130","0.271670","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"131","0.271957","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"132","0.274099","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"133","0.274100","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"134","0.274102","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"135","0.274102","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"136","0.274103","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"137","0.274310","192.168.0.7","183.87.151.14","UDP","102","53289  >  443 Len=60"
"138","0.277222","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"139","0.278559","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"140","0.278815","172.217.166.174","192.168.0.7","SSL","1414","Continuation Data"
"141","0.278815","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"142","0.278818","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"143","0.279138","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"144","0.280509","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"145","0.280676","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"146","0.280676","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"147","0.280678","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"148","0.280997","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"149","0.282174","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"150","0.282175","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"151","0.282320","192.168.0.7","183.87.151.14","UDP","93","53289  >  443 Len=51"
"152","0.285514","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"153","0.285515","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"154","0.285515","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"155","0.285517","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"156","0.285517","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"157","0.286298","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"158","0.286685","192.168.0.7","183.87.151.14","UDP","93","53289  >  443 Len=51"
"159","0.286952","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"160","0.288112","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"161","0.288266","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"162","0.292023","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"163","0.292024","183.87.151.14","192.168.0.7","UDP","67","443  >  53289 Len=25"
"164","0.293736","192.168.0.7","183.87.151.14","UDP","94","53289  >  443 Len=52"
"165","0.294513","172.217.166.174","192.168.0.7","SSL","1414","Continuation Data"
"166","0.294574","192.168.0.7","172.217.166.174","TCP","54","1634  >  443 [ACK] Seq=1 Ack=2721 Win=260 Len=0"
"167","0.296441","172.217.166.174","192.168.0.7","SSL","1414","Continuation Data"
"168","0.297648","172.217.166.174","192.168.0.7","SSL","1414","Continuation Data"
"169","0.297699","192.168.0.7","172.217.166.174","TCP","54","1634  >  443 [ACK] Seq=1 Ack=5441 Win=260 Len=0"
"170","0.299347","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"171","0.300725","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"172","0.301985","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"173","0.305026","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"174","0.306520","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"175","0.307603","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"176","0.307744","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"177","0.308562","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"178","0.310016","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"179","0.310963","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"180","0.312044","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"181","0.312168","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"182","0.313029","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"183","0.315007","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"184","0.316688","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"185","0.316689","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"186","0.318045","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"187","0.328638","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"188","0.328641","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"189","0.328641","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"190","0.328642","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"191","0.328643","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"192","0.328643","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"193","0.328644","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"194","0.328644","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"195","0.328645","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"196","0.328646","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"197","0.328647","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"198","0.328647","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"199","0.328648","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"200","0.328649","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"201","0.328998","192.168.0.7","183.87.151.14","UDP","105","53289  >  443 Len=63"
"202","0.331968","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"203","0.338925","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"204","0.340956","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"205","0.341182","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"206","0.342894","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"207","0.343081","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"208","0.345468","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"209","0.347951","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"210","0.348421","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"211","0.348422","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"212","0.348615","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"213","0.349967","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"214","0.350353","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"215","0.350354","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"216","0.350356","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"217","0.350802","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"218","0.351954","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"219","0.351996","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"220","0.353959","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"221","0.359077","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"222","0.359079","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"223","0.359079","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"224","0.359080","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"225","0.359081","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"226","0.359081","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"227","0.359082","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"228","0.360286","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"229","0.360522","192.168.0.7","183.87.151.14","UDP","99","53289  >  443 Len=57"
"230","0.362593","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"231","0.364011","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"232","0.368985","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"233","0.368988","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"234","0.371976","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"235","0.375991","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"236","0.375992","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"237","0.375993","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"238","0.375995","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"239","0.375995","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"240","0.375996","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"241","0.378944","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"242","0.378945","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"243","0.378945","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"244","0.378981","192.168.0.7","183.87.151.14","UDP","93","53289  >  443 Len=51"
"245","0.379961","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"246","0.380190","192.168.0.7","183.87.151.14","UDP","100","53289  >  443 Len=58"
"247","0.380939","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"248","0.381289","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"249","0.381988","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"250","0.382157","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"251","0.384469","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"252","0.385428","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"253","0.385681","192.168.0.7","183.87.151.14","UDP","81","53289  >  443 Len=39"
"254","0.390206","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"255","0.391975","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"256","0.395462","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"257","0.395463","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"258","0.395465","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"259","0.396030","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"260","0.397988","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"261","0.398180","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"262","0.398181","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"263","0.398182","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"264","0.398582","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"265","0.401009","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"266","0.402178","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"267","0.402180","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"268","0.402182","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"269","0.402182","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"270","0.403017","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"271","0.403019","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"272","0.403446","192.168.0.7","183.87.151.14","UDP","93","53289  >  443 Len=51"
"273","0.403577","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"274","0.405002","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"275","0.405004","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"276","0.405263","192.168.0.7","183.87.151.14","UDP","84","53289  >  443 Len=42"
"277","0.407561","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"278","0.407563","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"279","0.407564","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"280","0.407565","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"281","0.409460","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"282","0.409462","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"283","0.409715","192.168.0.7","183.87.151.14","UDP","93","53289  >  443 Len=51"
"284","0.410201","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"285","0.412834","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"286","0.412835","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"287","0.412836","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"288","0.412839","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"289","0.412986","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"290","0.415006","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"291","0.415033","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"292","0.415035","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"293","0.415904","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"294","0.415905","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"295","0.416115","192.168.0.7","183.87.151.14","UDP","87","53289  >  443 Len=45"
"296","0.417965","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"297","0.419952","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"298","0.419954","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"299","0.419956","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"300","0.419956","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"301","0.420334","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"302","0.420523","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"303","0.421942","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"304","0.422286","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"305","0.424967","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"306","0.424971","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"307","0.424973","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"308","0.424974","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"309","0.425000","192.168.0.7","183.87.151.14","UDP","78","53289  >  443 Len=36"
"310","0.425939","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
"311","0.426197","192.168.0.7","183.87.151.14","UDP","90","53289  >  443 Len=48"
"312","0.427897","183.87.151.14","192.168.0.7","UDP","1392","443  >  53289 Len=1350"
